Fall/Subject9Activity1Trial3Camera2,179
No_Fall/Subject14Activity8Trial3Camera1,1069
Fall/Subject2Activity1Trial3Camera1,175
No_Fall/Subject4Activity11Trial2Camera1,1064
No_Fall/Subject12Activity11Trial1Camera1,1130
No_Fall/Subject12Activity6Trial1Camera2,1145
Fall/Subject2Activity3Trial3Camera2,177
No_Fall/Subject10Activity6Trial3Camera2,1129
Fall/Subject4Activity4Trial3Camera2,191
No_Fall/Subject10Activity9Trial2Camera1,168
No_Fall/Subject1Activity10Trial3Camera2,499
Fall/Subject5Activity1Trial2Camera1,186
No_Fall/Subject9Activity8Trial3Camera1,1069
Fall/Subject12Activity3Trial2Camera2,192
Fall/Subject11Activity2Trial1Camera1,188
Fall/Subject12Activity2Trial1Camera2,195
Fall/Subject5Activity1Trial2Camera2,186
Fall/Subject12Activity5Trial3Camera2,192
No_Fall/Subject2Activity6Trial1Camera2,1033
Fall/Subject10Activity1Trial2Camera2,175
Fall/Subject8Activity1Trial2Camera1,186
No_Fall/Subject16Activity8Trial2Camera1,978
No_Fall/Subject2Activity9Trial1Camera2,162
No_Fall/Subject5Activity8Trial1Camera2,1093
Fall/Subject11Activity2Trial3Camera1,186
No_Fall/Subject9Activity10Trial1Camera1,557
No_Fall/Subject4Activity6Trial1Camera2,1089
Fall/Subject7Activity2Trial2Camera2,183
No_Fall/Subject12Activity9Trial3Camera1,183
Fall/Subject14Activity5Trial3Camera1,179
Fall/Subject9Activity1Trial1Camera1,181
No_Fall/Subject7Activity6Trial1Camera2,1121
Fall/Subject3Activity3Trial3Camera1,184
No_Fall/Subject5Activity10Trial3Camera1,563
No_Fall/Subject10Activity7Trial2Camera1,1038
Fall/Subject4Activity2Trial2Camera1,189
No_Fall/Subject6Activity9Trial3Camera2,146
Fall/Subject14Activity1Trial1Camera2,185
Fall/Subject6Activity1Trial3Camera1,150
Fall/Subject13Activity5Trial3Camera1,178
Fall/Subject8Activity1Trial1Camera1,187
Fall/Subject2Activity2Trial2Camera1,168
No_Fall/Subject12Activity8Trial3Camera1,1132
Fall/Subject1Activity5Trial3Camera2,187
No_Fall/Subject2Activity7Trial1Camera2,1063
Fall/Subject17Activity3Trial2Camera1,184
Fall/Subject16Activity4Trial2Camera1,172
No_Fall/Subject4Activity10Trial2Camera1,529
No_Fall/Subject10Activity6Trial2Camera1,1119
No_Fall/Subject1Activity7Trial1Camera2,1121
Fall/Subject3Activity1Trial3Camera1,186
No_Fall/Subject3Activity10Trial1Camera2,526
No_Fall/Subject14Activity8Trial1Camera1,1078
No_Fall/Subject8Activity9Trial1Camera1,169
No_Fall/Subject17Activity6Trial3Camera1,1078
No_Fall/Subject6Activity11Trial2Camera2,888
Fall/Subject13Activity2Trial2Camera1,178
No_Fall/Subject1Activity8Trial2Camera2,1088
Fall/Subject10Activity2Trial1Camera2,172
No_Fall/Subject16Activity9Trial3Camera2,141
Fall/Subject5Activity2Trial1Camera2,192
Fall/Subject4Activity1Trial3Camera2,186
No_Fall/Subject4Activity6Trial2Camera1,1092
Fall/Subject10Activity5Trial3Camera1,188
Fall/Subject1Activity4Trial3Camera2,193
No_Fall/Subject15Activity7Trial1Camera1,1041
No_Fall/Subject6Activity10Trial2Camera1,434
Fall/Subject11Activity3Trial1Camera2,190
No_Fall/Subject2Activity8Trial3Camera1,1031
Fall/Subject6Activity3Trial2Camera2,150
No_Fall/Subject12Activity7Trial3Camera1,1119
Fall/Subject6Activity5Trial1Camera2,150
No_Fall/Subject10Activity9Trial1Camera2,162
No_Fall/Subject2Activity7Trial2Camera1,1031
Fall/Subject6Activity3Trial3Camera2,150
Fall/Subject5Activity2Trial1Camera1,192
Fall/Subject6Activity2Trial2Camera2,150
Fall/Subject4Activity4Trial2Camera1,193
Fall/Subject6Activity1Trial1Camera2,150
Fall/Subject12Activity1Trial2Camera2,193
No_Fall/Subject5Activity7Trial1Camera2,1075
No_Fall/Subject10Activity8Trial1Camera1,1023
No_Fall/Subject9Activity6Trial1Camera1,1074
Fall/Subject10Activity3Trial2Camera1,180
No_Fall/Subject1Activity7Trial3Camera2,1084
Fall/Subject10Activity2Trial3Camera1,175
No_Fall/Subject12Activity7Trial2Camera1,1123
Fall/Subject6Activity4Trial1Camera2,150
No_Fall/Subject3Activity11Trial3Camera2,1038
Fall/Subject7Activity3Trial2Camera2,184
No_Fall/Subject16Activity10Trial2Camera1,485
No_Fall/Subject16Activity8Trial2Camera2,978
No_Fall/Subject7Activity9Trial3Camera1,192
No_Fall/Subject9Activity6Trial2Camera1,1094
Fall/Subject13Activity4Trial2Camera2,168
No_Fall/Subject11Activity9Trial1Camera2,180
No_Fall/Subject11Activity6Trial3Camera2,1144
No_Fall/Subject15Activity9Trial3Camera1,175
No_Fall/Subject1Activity6Trial2Camera1,1124
No_Fall/Subject7Activity7Trial1Camera1,1083
Fall/Subject3Activity1Trial2Camera2,187
No_Fall/Subject5Activity8Trial1Camera1,1093
Fall/Subject17Activity2Trial3Camera1,185
No_Fall/Subject9Activity6Trial3Camera1,1055
Fall/Subject17Activity1Trial3Camera1,169
Fall/Subject2Activity5Trial1Camera2,168
Fall/Subject4Activity5Trial3Camera1,180
Fall/Subject17Activity2Trial2Camera2,184
No_Fall/Subject10Activity6Trial1Camera1,1127
Fall/Subject17Activity3Trial1Camera2,186
Fall/Subject14Activity1Trial2Camera1,183
No_Fall/Subject9Activity11Trial3Camera2,1113
No_Fall/Subject11Activity7Trial3Camera2,1059
No_Fall/Subject3Activity6Trial2Camera2,1105
No_Fall/Subject1Activity6Trial3Camera1,1115
Fall/Subject10Activity1Trial1Camera2,178
Fall/Subject13Activity5Trial3Camera2,178
No_Fall/Subject5Activity10Trial3Camera2,563
No_Fall/Subject12Activity7Trial2Camera2,1123
No_Fall/Subject6Activity8Trial3Camera2,863
Fall/Subject3Activity2Trial2Camera2,177
No_Fall/Subject1Activity8Trial1Camera1,1079
No_Fall/Subject11Activity10Trial1Camera1,554
No_Fall/Subject10Activity7Trial1Camera2,1055
Fall/Subject5Activity1Trial3Camera1,183
No_Fall/Subject4Activity6Trial1Camera1,1089
No_Fall/Subject16Activity8Trial3Camera2,977
Fall/Subject17Activity3Trial3Camera1,184
No_Fall/Subject16Activity11Trial1Camera2,960
Fall/Subject11Activity1Trial3Camera2,170
Fall/Subject14Activity3Trial3Camera1,183
Fall/Subject9Activity1Trial1Camera2,181
No_Fall/Subject15Activity6Trial3Camera1,1065
No_Fall/Subject4Activity11Trial3Camera1,1068
Fall/Subject17Activity4Trial1Camera2,188
No_Fall/Subject9Activity11Trial1Camera2,1094
Fall/Subject12Activity5Trial1Camera1,191
No_Fall/Subject15Activity7Trial3Camera1,1060
Fall/Subject9Activity2Trial2Camera2,177
No_Fall/Subject8Activity6Trial2Camera2,1061
Fall/Subject1Activity1Trial3Camera2,194
No_Fall/Subject13Activity10Trial1Camera1,506
Fall/Subject12Activity2Trial2Camera2,196
Fall/Subject2Activity5Trial2Camera1,140
Fall/Subject14Activity2Trial1Camera1,178
Fall/Subject16Activity5Trial2Camera2,170
No_Fall/Subject9Activity7Trial2Camera2,1073
Fall/Subject3Activity5Trial3Camera2,183
No_Fall/Subject8Activity11Trial1Camera2,1079
No_Fall/Subject17Activity6Trial1Camera2,1091
No_Fall/Subject5Activity11Trial2Camera2,1088
Fall/Subject1Activity5Trial3Camera1,187
No_Fall/Subject1Activity6Trial3Camera2,1115
No_Fall/Subject13Activity7Trial3Camera1,1100
Fall/Subject12Activity4Trial2Camera2,188
Fall/Subject11Activity1Trial1Camera1,177
Fall/Subject6Activity2Trial3Camera1,149
Fall/Subject3Activity2Trial2Camera1,177
No_Fall/Subject4Activity9Trial2Camera2,179
No_Fall/Subject13Activity7Trial1Camera2,1133
Fall/Subject7Activity3Trial2Camera1,184
Fall/Subject2Activity4Trial2Camera2,167
No_Fall/Subject5Activity7Trial2Camera2,1126
Fall/Subject9Activity5Trial3Camera1,180
Fall/Subject6Activity3Trial3Camera1,150
No_Fall/Subject9Activity7Trial3Camera1,1037
No_Fall/Subject11Activity8Trial1Camera2,1039
Fall/Subject12Activity4Trial1Camera1,192
No_Fall/Subject10Activity11Trial1Camera1,1055
No_Fall/Subject14Activity8Trial2Camera2,1043
Fall/Subject6Activity2Trial3Camera2,149
Fall/Subject15Activity4Trial3Camera2,176
Fall/Subject5Activity3Trial3Camera2,191
Fall/Subject15Activity5Trial2Camera1,177
No_Fall/Subject4Activity8Trial2Camera1,1071
Fall/Subject6Activity4Trial2Camera1,150
No_Fall/Subject7Activity10Trial1Camera1,573
Fall/Subject8Activity2Trial2Camera1,189
No_Fall/Subject15Activity7Trial2Camera1,1040
No_Fall/Subject3Activity9Trial1Camera1,176
No_Fall/Subject13Activity9Trial3Camera2,180
Fall/Subject5Activity2Trial3Camera2,189
Fall/Subject2Activity2Trial3Camera1,175
Fall/Subject8Activity2Trial1Camera1,190
No_Fall/Subject6Activity9Trial2Camera2,141
No_Fall/Subject1Activity7Trial2Camera1,1101
Fall/Subject7Activity4Trial3Camera2,188
No_Fall/Subject7Activity11Trial1Camera1,1120
Fall/Subject10Activity1Trial3Camera1,177
No_Fall/Subject11Activity7Trial3Camera1,1059
No_Fall/Subject13Activity7Trial2Camera2,1127
Fall/Subject15Activity5Trial3Camera1,175
Fall/Subject14Activity1Trial3Camera2,183
Fall/Subject4Activity4Trial1Camera2,187
No_Fall/Subject4Activity7Trial1Camera1,1086
No_Fall/Subject7Activity10Trial2Camera2,562
Fall/Subject6Activity4Trial1Camera1,150
Fall/Subject15Activity4Trial1Camera2,184
No_Fall/Subject16Activity11Trial2Camera2,988
Fall/Subject7Activity3Trial1Camera2,191
No_Fall/Subject4Activity8Trial2Camera2,1071
No_Fall/Subject1Activity8Trial1Camera2,1079
No_Fall/Subject12Activity8Trial3Camera2,1132
Fall/Subject15Activity3Trial3Camera1,187
Fall/Subject6Activity5Trial1Camera1,150
Fall/Subject8Activity2Trial3Camera2,189
Fall/Subject4Activity1Trial2Camera1,186
No_Fall/Subject10Activity7Trial1Camera1,1055
No_Fall/Subject7Activity7Trial3Camera1,1105
Fall/Subject15Activity5Trial2Camera2,177
No_Fall/Subject6Activity6Trial1Camera1,899
Fall/Subject12Activity1Trial2Camera1,193
Fall/Subject14Activity3Trial2Camera2,168
No_Fall/Subject17Activity6Trial3Camera2,1078
Fall/Subject5Activity4Trial2Camera1,193
Fall/Subject12Activity2Trial1Camera1,195
No_Fall/Subject15Activity8Trial3Camera2,1050
Fall/Subject4Activity4Trial3Camera1,191
No_Fall/Subject4Activity10Trial2Camera2,529
No_Fall/Subject10Activity8Trial2Camera2,1020
No_Fall/Subject3Activity6Trial1Camera1,1124
Fall/Subject6Activity1Trial2Camera2,149
No_Fall/Subject1Activity6Trial1Camera1,1133
Fall/Subject16Activity2Trial3Camera1,171
Fall/Subject16Activity3Trial2Camera1,177
No_Fall/Subject7Activity8Trial1Camera1,1088
No_Fall/Subject14Activity11Trial2Camera2,935
No_Fall/Subject12Activity10Trial2Camera2,569
No_Fall/Subject12Activity10Trial2Camera1,569
Fall/Subject14Activity2Trial2Camera2,169
Fall/Subject6Activity4Trial2Camera2,150
No_Fall/Subject13Activity9Trial1Camera1,177
Fall/Subject14Activity5Trial3Camera2,179
No_Fall/Subject16Activity10Trial2Camera2,485
No_Fall/Subject8Activity8Trial3Camera1,1093
Fall/Subject8Activity1Trial2Camera2,186
Fall/Subject11Activity1Trial2Camera1,179
No_Fall/Subject9Activity11Trial2Camera1,1098
Fall/Subject8Activity5Trial2Camera1,173
Fall/Subject17Activity2Trial3Camera2,185
Fall/Subject1Activity5Trial2Camera2,182
No_Fall/Subject4Activity11Trial1Camera1,1058
No_Fall/Subject4Activity7Trial2Camera2,1066
Fall/Subject15Activity4Trial1Camera1,184
No_Fall/Subject12Activity10Trial1Camera2,563
No_Fall/Subject3Activity11Trial3Camera1,1038
No_Fall/Subject14Activity8Trial3Camera2,1069
No_Fall/Subject8Activity10Trial2Camera2,546
Fall/Subject13Activity4Trial2Camera1,168
Fall/Subject13Activity5Trial1Camera2,175
Fall/Subject16Activity1Trial2Camera1,174
Fall/Subject6Activity3Trial2Camera1,150
Fall/Subject12Activity1Trial1Camera2,193
Fall/Subject8Activity1Trial3Camera1,189
Fall/Subject13Activity3Trial2Camera2,175
No_Fall/Subject7Activity8Trial2Camera2,1050
Fall/Subject15Activity4Trial2Camera1,174
No_Fall/Subject14Activity7Trial3Camera2,1087
No_Fall/Subject8Activity9Trial3Camera2,181
No_Fall/Subject3Activity9Trial3Camera1,169
Fall/Subject13Activity2Trial2Camera2,178
No_Fall/Subject1Activity9Trial1Camera2,181
No_Fall/Subject8Activity8Trial2Camera1,1065
No_Fall/Subject14Activity11Trial3Camera1,983
No_Fall/Subject3Activity9Trial2Camera2,175
No_Fall/Subject12Activity7Trial1Camera2,1111
Fall/Subject1Activity3Trial2Camera1,191
No_Fall/Subject8Activity7Trial1Camera1,1073
No_Fall/Subject10Activity7Trial2Camera2,1038
No_Fall/Subject16Activity9Trial1Camera2,158
Fall/Subject12Activity4Trial1Camera2,192
No_Fall/Subject7Activity7Trial3Camera2,1105
Fall/Subject11Activity3Trial1Camera1,190
Fall/Subject13Activity5Trial2Camera1,170
No_Fall/Subject11Activity10Trial3Camera1,565
Fall/Subject7Activity1Trial3Camera2,189
No_Fall/Subject9Activity6Trial1Camera2,1074
No_Fall/Subject11Activity10Trial3Camera2,565
No_Fall/Subject13Activity9Trial3Camera1,180
Fall/Subject10Activity3Trial3Camera2,184
No_Fall/Subject2Activity11Trial2Camera2,947
No_Fall/Subject14Activity10Trial3Camera1,518
No_Fall/Subject5Activity7Trial3Camera1,1126
Fall/Subject13Activity2Trial1Camera1,181
Fall/Subject5Activity5Trial3Camera2,192
No_Fall/Subject13Activity7Trial1Camera1,1133
Fall/Subject17Activity3Trial2Camera2,184
Fall/Subject15Activity3Trial3Camera2,187
Fall/Subject2Activity3Trial2Camera2,173
Fall/Subject6Activity1Trial2Camera1,149
No_Fall/Subject2Activity7Trial3Camera1,1030
Fall/Subject6Activity5Trial2Camera2,149
Fall/Subject11Activity4Trial1Camera2,188
No_Fall/Subject7Activity6Trial3Camera1,1116
No_Fall/Subject12Activity9Trial3Camera2,183
Fall/Subject11Activity2Trial2Camera1,185
Fall/Subject1Activity5Trial1Camera1,189
No_Fall/Subject17Activity10Trial3Camera2,532
Fall/Subject1Activity4Trial2Camera2,191
No_Fall/Subject17Activity6Trial2Camera1,1085
No_Fall/Subject5Activity7Trial2Camera1,1126
No_Fall/Subject1Activity6Trial2Camera2,1124
No_Fall/Subject11Activity6Trial3Camera1,1144
Fall/Subject16Activity2Trial2Camera1,176
No_Fall/Subject13Activity9Trial1Camera2,177
No_Fall/Subject1Activity11Trial3Camera2,1014
Fall/Subject13Activity1Trial1Camera2,176
Fall/Subject2Activity1Trial1Camera1,171
No_Fall/Subject7Activity6Trial1Camera1,1121
No_Fall/Subject15Activity10Trial1Camera1,492
Fall/Subject5Activity4Trial1Camera1,193
No_Fall/Subject6Activity11Trial2Camera1,888
No_Fall/Subject17Activity11Trial1Camera1,1054
No_Fall/Subject6Activity7Trial1Camera1,875
Fall/Subject15Activity2Trial1Camera2,180
Fall/Subject13Activity3Trial2Camera1,175
No_Fall/Subject2Activity10Trial3Camera2,471
Fall/Subject2Activity5Trial3Camera1,147
Fall/Subject4Activity1Trial3Camera1,185
Fall/Subject9Activity3Trial2Camera2,176
No_Fall/Subject9Activity9Trial1Camera2,185
