Home/Videos/video (40),16,32,0
Home/Videos/video (26),160,176,0
Home/Videos/video (57),144,160,0
Coffee_room/Videos/video_9,99,115,1
Coffee_room/Videos/video_20,340,356,1
Coffee_room/Videos/video_53,144,160,0
Coffee_room/Videos/video_19,87,103,1
Coffee_room/Videos/video_50,1799,1815,1
Home/Videos/video (3),64,80,0
Coffee_room/Videos/video_24,176,192,0
Coffee_room/Videos/video_24,224,240,1
Coffee_room/Videos/video_6,133,149,1
Home/Videos/video (24),80,96,0
Coffee_room/Videos/video_36,640,656,0
Home/Videos/video (20),112,128,0
Home/Videos/video (4),64,80,0
Home/Videos/video (12),32,48,0
Home/Videos/video (39),160,176,0
Coffee_room/Videos/video_50,1744,1760,0
Coffee_room/Videos/video_63,368,384,0
Coffee_room/Videos/video_41,352,368,0
Coffee_room/Videos/video_18,153,169,1
Coffee_room/Videos/video_66,64,80,0
Home/Videos/video (5),32,48,0
Coffee_room/Videos/video_59,134,150,1
Home/Videos/video (34),128,144,0
Home/Videos/video (37),48,64,0
Coffee_room/Videos/video_19,176,192,0
Coffee_room/Videos/video_48,352,368,0
Coffee_room/Videos/video_48,720,736,0
Home/Videos/video (33),80,96,0
Coffee_room/Videos/video_59,176,192,0
Coffee_room/Videos/video_62,176,192,1
Coffee_room/Videos/video_17,128,144,0
Coffee_room/Videos/video_19,104,120,1
Coffee_room/Videos/video_19,96,112,1
Coffee_room/Videos/video_18,32,48,0
Coffee_room/Videos/video_47,626,642,1
Home/Videos/video (48),176,192,0
Coffee_room/Videos/video_13,89,105,1
Home/Videos/video (23),176,192,0
Coffee_room/Videos/video_41,0,16,0
Home/Videos/video (37),96,112,0
Coffee_room/Videos/video_25,136,152,1
Coffee_room/Videos/video_48,657,673,1
Home/Videos/video (5),104,120,1
Coffee_room/Videos/video_44,56,72,1
Home/Videos/video (49),288,304,0
Coffee_room/Videos/video_53,352,368,0
Coffee_room/Videos/video_23,0,16,0
Coffee_room/Videos/video_31,128,144,0
Coffee_room/Videos/video_45,176,192,0
Home/Videos/video (42),128,144,0
Coffee_room/Videos/video_67,304,320,0
Coffee_room/Videos/video_57,450,466,1
Coffee_room/Videos/video_38,16,32,0
Coffee_room/Videos/video_58,170,186,1
Coffee_room/Videos/video_33,83,99,1
Coffee_room/Videos/video_4,134,150,1
Home/Videos/video (18),144,160,0
Coffee_room/Videos/video_61,1040,1056,0
Home/Videos/video (13),149,165,1
Home/Videos/video (10),32,48,0
Coffee_room/Videos/video_29,292,308,1
Coffee_room/Videos/video_18,158,174,1
Coffee_room/Videos/video_40,272,288,1
Coffee_room/Videos/video_68,16,32,0
Home/Videos/video (36),119,135,1
Coffee_room/Videos/video_55,256,272,0
Home/Videos/video (23),192,208,0
Coffee_room/Videos/video_36,304,320,0
Coffee_room/Videos/video_4,137,153,1
Coffee_room/Videos/video_46,164,180,1
Home/Videos/video (45),160,176,0
Home/Videos/video (19),160,176,0
Coffee_room/Videos/video_49,0,16,0
Coffee_room/Videos/video_69,96,112,0
Home/Videos/video (25),112,128,0
Coffee_room/Videos/video_42,16,32,0
Coffee_room/Videos/video_54,112,128,0
Home/Videos/video (51),32,48,0
Coffee_room/Videos/video_1,46,62,1
Coffee_room/Videos/video_28,128,144,0
Coffee_room/Videos/video_50,1769,1785,1
Coffee_room/Videos/video_63,560,576,0
Coffee_room/Videos/video_48,176,192,0
Home/Videos/video (35),0,16,0
Coffee_room/Videos/video_65,384,400,0
Home/Videos/video (15),96,112,0
Coffee_room/Videos/video_6,160,176,0
Home/Videos/video (54),96,112,0
Coffee_room/Videos/video_45,92,108,1
Coffee_room/Videos/video_58,190,206,1
Home/Videos/video (29),160,176,1
Coffee_room/Videos/video_35,96,112,1
Coffee_room/Videos/video_9,94,110,1
Coffee_room/Videos/video_40,261,277,1
Coffee_room/Videos/video_60,134,150,1
Coffee_room/Videos/video_35,88,104,1
Coffee_room/Videos/video_61,1088,1104,0
Home/Videos/video (35),192,208,0
Home/Videos/video (6),122,138,1
Coffee_room/Videos/video_57,442,458,1
Coffee_room/Videos/video_9,16,32,0
Coffee_room/Videos/video_60,125,141,1
Coffee_room/Videos/video_50,1200,1216,0
Home/Videos/video (30),120,136,1
Coffee_room/Videos/video_53,16,32,0
Home/Videos/video (11),145,161,1
Home/Videos/video (30),128,144,1
Coffee_room/Videos/video_68,1504,1520,0
Coffee_room/Videos/video_20,345,361,1
Coffee_room/Videos/video_54,158,174,1
Coffee_room/Videos/video_35,82,98,1
Coffee_room/Videos/video_2,256,272,0
Coffee_room/Videos/video_20,368,384,0
Home/Videos/video (38),64,80,0
Coffee_room/Videos/video_53,48,64,0
Coffee_room/Videos/video_37,58,74,1
Home/Videos/video (9),112,128,0
Coffee_room/Videos/video_27,16,32,0
Coffee_room/Videos/video_39,0,16,0
Coffee_room/Videos/video_11,352,368,0
Coffee_room/Videos/video_50,672,688,0
Coffee_room/Videos/video_50,1632,1648,0
Coffee_room/Videos/video_38,234,250,1
Home/Videos/video (60),256,272,0
Home/Videos/video (27),144,160,0
Home/Videos/video (54),32,48,0
Home/Videos/video (33),96,112,0
Coffee_room/Videos/video_51,83,99,1
Coffee_room/Videos/video_36,752,768,0
Coffee_room/Videos/video_11,160,176,0
Coffee_room/Videos/video_2,192,208,1
Home/Videos/video (54),48,64,0
Home/Videos/video (18),128,144,1
Home/Videos/video (26),192,208,0
Coffee_room/Videos/video_14,32,48,0
Home/Videos/video (50),272,288,0
Home/Videos/video (51),112,128,0
Coffee_room/Videos/video_33,88,104,1
Coffee_room/Videos/video_9,88,104,1
Coffee_room/Videos/video_35,79,95,1
Coffee_room/Videos/video_34,192,208,0
Home/Videos/video (19),96,112,0
Coffee_room/Videos/video_20,192,208,0
Coffee_room/Videos/video_50,640,656,0
Coffee_room/Videos/video_58,0,16,0
Coffee_room/Videos/video_15,80,96,0
Home/Videos/video (29),96,112,0
Coffee_room/Videos/video_32,211,227,1
Home/Videos/video (33),0,16,0
Coffee_room/Videos/video_44,60,76,1
Coffee_room/Videos/video_18,164,180,1
Coffee_room/Videos/video_64,138,154,1
Coffee_room/Videos/video_59,192,208,0
Coffee_room/Videos/video_13,112,128,0
Coffee_room/Videos/video_39,51,67,1
Home/Videos/video (1),32,48,0
Coffee_room/Videos/video_4,135,151,1
Coffee_room/Videos/video_9,89,105,1
Coffee_room/Videos/video_26,194,210,1
Coffee_room/Videos/video_50,1792,1808,1
Coffee_room/Videos/video_65,624,640,0
Coffee_room/Videos/video_36,720,736,0
Coffee_room/Videos/video_46,165,181,1
Coffee_room/Videos/video_61,1264,1280,0
Coffee_room/Videos/video_69,48,64,0
Coffee_room/Videos/video_50,1920,1936,0
Coffee_room/Videos/video_69,1120,1136,0
Home/Videos/video (44),32,48,0
Coffee_room/Videos/video_64,132,148,1
Home/Videos/video (26),48,64,0
Home/Videos/video (46),160,176,0
Coffee_room/Videos/video_69,1248,1264,0
Coffee_room/Videos/video_8,96,112,0
Coffee_room/Videos/video_32,206,222,1
Coffee_room/Videos/video_61,128,144,0
Coffee_room/Videos/video_14,49,65,1
Coffee_room/Videos/video_35,128,144,0
Coffee_room/Videos/video_54,16,32,0
Home/Videos/video (36),117,133,1
Coffee_room/Videos/video_20,323,339,1
Coffee_room/Videos/video_38,208,224,0
Coffee_room/Videos/video_38,229,245,1
Coffee_room/Videos/video_56,296,312,1
Coffee_room/Videos/video_49,336,352,0
Coffee_room/Videos/video_50,1440,1456,0
Coffee_room/Videos/video_33,192,208,0
Home/Videos/video (27),0,16,0
Coffee_room/Videos/video_51,70,86,1
Coffee_room/Videos/video_18,151,167,1
Coffee_room/Videos/video_22,160,176,0
Home/Videos/video (44),64,80,0
Coffee_room/Videos/video_57,400,416,0
Coffee_room/Videos/video_20,355,371,1
Coffee_room/Videos/video_48,646,662,1
Coffee_room/Videos/video_45,80,96,0
Coffee_room/Videos/video_30,80,96,1
Coffee_room/Videos/video_51,144,160,0
Home/Videos/video (12),153,169,1
Home/Videos/video (2),208,224,0
Coffee_room/Videos/video_26,192,208,1
Coffee_room/Videos/video_10,209,225,1
Home/Videos/video (19),128,144,1
Coffee_room/Videos/video_53,192,208,0
Home/Videos/video (28),176,192,0
Home/Videos/video (6),120,136,1
Home/Videos/video (52),64,80,0
Coffee_room/Videos/video_43,624,640,0
Coffee_room/Videos/video_8,176,192,0
Coffee_room/Videos/video_50,1800,1816,1
Coffee_room/Videos/video_5,128,144,1
Coffee_room/Videos/video_14,80,96,0
Coffee_room/Videos/video_26,195,211,1
Coffee_room/Videos/video_64,142,158,1
Coffee_room/Videos/video_41,32,48,0
Coffee_room/Videos/video_64,192,208,0
Coffee_room/Videos/video_45,112,128,1
Coffee_room/Videos/video_36,96,112,0
Coffee_room/Videos/video_58,172,188,1
Coffee_room/Videos/video_66,224,240,0
Coffee_room/Videos/video_48,648,664,1
Coffee_room/Videos/video_3,241,257,1
Coffee_room/Videos/video_36,624,640,0
Home/Videos/video (21),160,176,0
Coffee_room/Videos/video_36,448,464,0
Coffee_room/Videos/video_57,441,457,1
Home/Videos/video (21),48,64,0
Coffee_room/Videos/video_7,64,80,0
Coffee_room/Videos/video_69,592,608,0
Coffee_room/Videos/video_40,269,285,1
Coffee_room/Videos/video_10,212,228,1
Coffee_room/Videos/video_59,126,142,1
Coffee_room/Videos/video_61,272,288,0
Coffee_room/Videos/video_36,64,80,0
Coffee_room/Videos/video_2,200,216,1
Coffee_room/Videos/video_49,426,442,1
Coffee_room/Videos/video_68,1056,1072,0
Coffee_room/Videos/video_41,265,281,1
Home/Videos/video (29),80,96,0
Coffee_room/Videos/video_2,186,202,1
Home/Videos/video (16),64,80,0
Coffee_room/Videos/video_35,192,208,0
Home/Videos/video (28),192,208,0
Home/Videos/video (20),128,144,0
Home/Videos/video (54),0,16,0
Coffee_room/Videos/video_61,1152,1168,0
Home/Videos/video (34),152,168,1
Coffee_room/Videos/video_20,351,367,1
Coffee_room/Videos/video_36,192,208,0
Coffee_room/Videos/video_5,139,155,1
Coffee_room/Videos/video_7,95,111,1
Coffee_room/Videos/video_7,0,16,0
Coffee_room/Videos/video_3,96,112,0
Home/Videos/video (39),96,112,0
Home/Videos/video (56),256,272,0
Coffee_room/Videos/video_15,96,112,0
Coffee_room/Videos/video_48,464,480,0
Coffee_room/Videos/video_48,256,272,0
Coffee_room/Videos/video_70,240,256,0
Coffee_room/Videos/video_11,32,48,0
Home/Videos/video (37),160,176,0
Coffee_room/Videos/video_6,64,80,0
Coffee_room/Videos/video_43,656,672,0
Coffee_room/Videos/video_68,592,608,0
Home/Videos/video (16),48,64,0
Coffee_room/Videos/video_10,204,220,1
Coffee_room/Videos/video_50,928,944,0
Coffee_room/Videos/video_17,37,53,1
Coffee_room/Videos/video_36,1168,1184,0
Coffee_room/Videos/video_40,96,112,0
Coffee_room/Videos/video_69,864,880,0
Coffee_room/Videos/video_32,160,176,0
Coffee_room/Videos/video_65,496,512,0
Coffee_room/Videos/video_1,41,57,1
Coffee_room/Videos/video_17,32,48,1
Home/Videos/video (6),117,133,1
Home/Videos/video (52),48,64,0
Coffee_room/Videos/video_54,224,240,0
Home/Videos/video (55),96,112,0
Coffee_room/Videos/video_6,138,154,1
Coffee_room/Videos/video_48,667,683,1
Home/Videos/video (30),115,131,1
Home/Videos/video (54),128,144,0
Coffee_room/Videos/video_48,224,240,0
Coffee_room/Videos/video_25,150,166,1
Coffee_room/Videos/video_29,96,112,0
Coffee_room/Videos/video_70,288,304,0
Coffee_room/Videos/video_24,209,225,1
Home/Videos/video (16),224,240,0
Coffee_room/Videos/video_57,459,475,1
Coffee_room/Videos/video_53,336,352,0
Coffee_room/Videos/video_4,122,138,1
Coffee_room/Videos/video_50,1792,1808,1
Coffee_room/Videos/video_1,60,76,1
Coffee_room/Videos/video_43,544,560,0
Home/Videos/video (32),16,32,0
Home/Videos/video (59),96,112,0
Coffee_room/Videos/video_50,1248,1264,0
Home/Videos/video (34),48,64,0
Coffee_room/Videos/video_69,800,816,0
Coffee_room/Videos/video_11,96,112,0
Home/Videos/video (12),112,128,0
Home/Videos/video (15),16,32,0
Home/Videos/video (6),119,135,1
Home/Videos/video (42),16,32,0
Coffee_room/Videos/video_68,528,544,0
Coffee_room/Videos/video_57,368,384,0
Coffee_room/Videos/video_50,624,640,0
Coffee_room/Videos/video_17,36,52,1
Coffee_room/Videos/video_3,226,242,1
Home/Videos/video (4),96,112,0
Coffee_room/Videos/video_3,240,256,1
Coffee_room/Videos/video_19,86,102,1
Coffee_room/Videos/video_57,440,456,1
Home/Videos/video (40),32,48,0
Coffee_room/Videos/video_18,156,172,1
Home/Videos/video (14),48,64,0
Coffee_room/Videos/video_30,82,98,1
Coffee_room/Videos/video_13,92,108,1
Coffee_room/Videos/video_46,157,173,1
Coffee_room/Videos/video_24,211,227,1
Coffee_room/Videos/video_34,329,345,1
Home/Videos/video (36),32,48,0
Home/Videos/video (6),110,126,1
Coffee_room/Videos/video_69,32,48,0
Coffee_room/Videos/video_11,240,256,0
Coffee_room/Videos/video_42,128,144,0
Home/Videos/video (11),16,32,0
Coffee_room/Videos/video_32,224,240,0
Home/Videos/video (19),0,16,0
Coffee_room/Videos/video_7,98,114,1
Coffee_room/Videos/video_50,1762,1778,1
Home/Videos/video (48),16,32,0
Coffee_room/Videos/video_50,800,816,0
Home/Videos/video (15),165,181,1
Coffee_room/Videos/video_19,0,16,0
Home/Videos/video (3),16,32,0
Coffee_room/Videos/video_7,88,104,1
Coffee_room/Videos/video_20,336,352,1
Coffee_room/Videos/video_49,64,80,0
Coffee_room/Videos/video_56,112,128,0
Home/Videos/video (3),96,112,0
Coffee_room/Videos/video_66,0,16,0
Coffee_room/Videos/video_6,145,161,1
Home/Videos/video (1),143,159,1
Coffee_room/Videos/video_36,384,400,0
Home/Videos/video (44),112,128,0
Coffee_room/Videos/video_4,126,142,1
Home/Videos/video (49),112,128,0
Coffee_room/Videos/video_24,160,176,0
Coffee_room/Videos/video_32,208,224,1
Coffee_room/Videos/video_50,1804,1820,1
Home/Videos/video (5),103,119,1
Coffee_room/Videos/video_21,32,48,0
Coffee_room/Videos/video_7,97,113,1
Coffee_room/Videos/video_63,0,16,0
Coffee_room/Videos/video_50,384,400,0
Home/Videos/video (49),48,64,0
Coffee_room/Videos/video_11,416,432,0
Coffee_room/Videos/video_42,103,119,1
Home/Videos/video (11),48,64,0
Home/Videos/video (50),64,80,0
Home/Videos/video (37),121,137,1
Coffee_room/Videos/video_20,343,359,1
Coffee_room/Videos/video_34,128,144,0
Coffee_room/Videos/video_19,97,113,1
Coffee_room/Videos/video_17,25,41,1
Home/Videos/video (14),176,192,0
Coffee_room/Videos/video_40,240,256,0
Coffee_room/Videos/video_48,400,416,0
Coffee_room/Videos/video_21,81,97,1
Coffee_room/Videos/video_43,224,240,0
Coffee_room/Videos/video_48,650,666,1
Coffee_room/Videos/video_8,0,16,0
Coffee_room/Videos/video_50,976,992,0
Coffee_room/Videos/video_62,167,183,1
Coffee_room/Videos/video_22,176,192,0
Home/Videos/video (50),32,48,0
Coffee_room/Videos/video_43,352,368,0
Home/Videos/video (37),126,142,1
Coffee_room/Videos/video_68,704,720,0
Coffee_room/Videos/video_54,151,167,1
Coffee_room/Videos/video_45,96,112,1
Coffee_room/Videos/video_48,320,336,0
Coffee_room/Videos/video_59,127,143,1
Home/Videos/video (12),0,16,0
Coffee_room/Videos/video_64,16,32,0
Home/Videos/video (8),96,112,0
Coffee_room/Videos/video_42,109,125,1
Coffee_room/Videos/video_59,133,149,1
Coffee_room/Videos/video_4,160,176,0
Coffee_room/Videos/video_17,96,112,0
Coffee_room/Videos/video_17,19,35,1
Coffee_room/Videos/video_20,160,176,0
Coffee_room/Videos/video_25,112,128,0
Home/Videos/video (37),123,139,1
Coffee_room/Videos/video_70,672,688,0
Coffee_room/Videos/video_66,96,112,0
Home/Videos/video (19),32,48,0
Coffee_room/Videos/video_48,16,32,0
Coffee_room/Videos/video_39,53,69,1
Coffee_room/Videos/video_31,154,170,1
Coffee_room/Videos/video_36,512,528,0
Coffee_room/Videos/video_40,144,160,0
Coffee_room/Videos/video_29,309,325,1
Home/Videos/video (29),64,80,0
Home/Videos/video (17),147,163,1
Coffee_room/Videos/video_61,1200,1216,0
Coffee_room/Videos/video_70,256,272,0
Home/Videos/video (2),113,129,1
Coffee_room/Videos/video_28,54,70,1
Coffee_room/Videos/video_68,32,48,0
Coffee_room/Videos/video_17,27,43,1
Coffee_room/Videos/video_39,49,65,1
Coffee_room/Videos/video_35,0,16,0
Home/Videos/video (37),128,144,1
Home/Videos/video (3),115,131,1
Coffee_room/Videos/video_51,95,111,1
Coffee_room/Videos/video_69,640,656,0
Home/Videos/video (59),48,64,0
Home/Videos/video (39),144,160,0
Coffee_room/Videos/video_39,43,59,1
Coffee_room/Videos/video_60,16,32,0
Coffee_room/Videos/video_69,928,944,0
Home/Videos/video (24),112,128,0
Home/Videos/video (7),160,176,0
Coffee_room/Videos/video_19,92,108,1
Coffee_room/Videos/video_58,173,189,1
Home/Videos/video (33),128,144,1
Coffee_room/Videos/video_9,80,96,0
Coffee_room/Videos/video_42,96,112,0
Coffee_room/Videos/video_30,83,99,1
Coffee_room/Videos/video_41,260,276,1
Coffee_room/Videos/video_12,46,62,1
Coffee_room/Videos/video_68,160,176,0
Coffee_room/Videos/video_69,768,784,0
Coffee_room/Videos/video_53,262,278,1
Coffee_room/Videos/video_48,384,400,0
Coffee_room/Videos/video_51,176,192,0
Coffee_room/Videos/video_28,69,85,1
Coffee_room/Videos/video_8,80,96,0
Coffee_room/Videos/video_36,1097,1113,1
Coffee_room/Videos/video_35,112,128,0
Coffee_room/Videos/video_61,464,480,0
Coffee_room/Videos/video_35,87,103,1
Coffee_room/Videos/video_68,256,272,0
Coffee_room/Videos/video_44,67,83,1
Coffee_room/Videos/video_58,112,128,0
Home/Videos/video (59),144,160,0
Home/Videos/video (18),16,32,0
Coffee_room/Videos/video_51,69,85,1
Coffee_room/Videos/video_58,178,194,1
Coffee_room/Videos/video_10,48,64,0
Coffee_room/Videos/video_14,45,61,1
Coffee_room/Videos/video_65,480,496,0
Coffee_room/Videos/video_24,192,208,0
Coffee_room/Videos/video_65,112,128,0
Home/Videos/video (45),96,112,0
Home/Videos/video (35),112,128,0
Coffee_room/Videos/video_37,128,144,0
Coffee_room/Videos/video_36,800,816,0
Home/Videos/video (31),128,144,0
Coffee_room/Videos/video_30,78,94,1
Home/Videos/video (59),80,96,0
Coffee_room/Videos/video_57,463,479,1
Coffee_room/Videos/video_64,160,176,0
Home/Videos/video (36),128,144,1
Home/Videos/video (12),160,176,1
Coffee_room/Videos/video_58,188,204,1
Home/Videos/video (11),272,288,0
Coffee_room/Videos/video_27,161,177,1
Coffee_room/Videos/video_45,99,115,1
Home/Videos/video (21),176,192,0
Coffee_room/Videos/video_19,83,99,1
Coffee_room/Videos/video_16,128,144,0
Coffee_room/Videos/video_49,224,240,0
Coffee_room/Videos/video_57,455,471,1
Home/Videos/video (42),0,16,0
Coffee_room/Videos/video_43,642,658,1
Coffee_room/Videos/video_50,240,256,0
Coffee_room/Videos/video_8,157,173,1
Coffee_room/Videos/video_36,144,160,0
Coffee_room/Videos/video_39,41,57,1
Coffee_room/Videos/video_46,16,32,0
Coffee_room/Videos/video_35,70,86,1
Coffee_room/Videos/video_36,1082,1098,1
Home/Videos/video (22),192,208,0
Coffee_room/Videos/video_41,176,192,0
Home/Videos/video (25),16,32,0
Coffee_room/Videos/video_2,112,128,0
Coffee_room/Videos/video_23,212,228,1
Coffee_room/Videos/video_70,80,96,0
Home/Videos/video (31),194,210,1
Coffee_room/Videos/video_50,1823,1839,1
Coffee_room/Videos/video_65,432,448,0
Coffee_room/Videos/video_53,266,282,1
Coffee_room/Videos/video_23,80,96,0
Coffee_room/Videos/video_47,631,647,1
Coffee_room/Videos/video_1,59,75,1
Coffee_room/Videos/video_68,400,416,0
Coffee_room/Videos/video_52,75,91,1
Coffee_room/Videos/video_12,32,48,0
Coffee_room/Videos/video_36,672,688,0
Home/Videos/video (7),136,152,1
Coffee_room/Videos/video_28,59,75,1
Coffee_room/Videos/video_36,1093,1109,1
Home/Videos/video (40),0,16,0
Coffee_room/Videos/video_43,638,654,1
Coffee_room/Videos/video_20,346,362,1
Coffee_room/Videos/video_68,384,400,0
Coffee_room/Videos/video_61,288,304,0
Coffee_room/Videos/video_27,192,208,0
Coffee_room/Videos/video_34,48,64,0
Coffee_room/Videos/video_38,48,64,0
Home/Videos/video (30),32,48,0
Coffee_room/Videos/video_57,192,208,0
Coffee_room/Videos/video_2,195,211,1
Home/Videos/video (44),176,192,0
Coffee_room/Videos/video_1,42,58,1
Home/Videos/video (3),48,64,0
Coffee_room/Videos/video_3,192,208,0
Coffee_room/Videos/video_50,688,704,0
Coffee_room/Videos/video_50,512,528,0
Coffee_room/Videos/video_33,82,98,1
Coffee_room/Videos/video_65,560,576,0
Coffee_room/Videos/video_24,206,222,1
Home/Videos/video (49),80,96,0
Coffee_room/Videos/video_44,64,80,1
Home/Videos/video (42),80,96,0
Coffee_room/Videos/video_47,560,576,0
Coffee_room/Videos/video_28,64,80,1
Coffee_room/Videos/video_1,57,73,1
Home/Videos/video (1),142,158,1
Coffee_room/Videos/video_14,48,64,1
Coffee_room/Videos/video_8,164,180,1
Home/Videos/video (20),139,155,1
Coffee_room/Videos/video_58,187,203,1
Home/Videos/video (2),160,176,0
Coffee_room/Videos/video_11,374,390,1
Coffee_room/Videos/video_41,267,283,1
Home/Videos/video (33),16,32,0
Coffee_room/Videos/video_50,848,864,0
Coffee_room/Videos/video_57,457,473,1
Coffee_room/Videos/video_28,62,78,1
Home/Videos/video (47),16,32,0
Home/Videos/video (21),112,128,0
Coffee_room/Videos/video_63,400,416,0
Coffee_room/Videos/video_21,112,128,0
Home/Videos/video (54),160,176,0
Coffee_room/Videos/video_55,288,304,0
Coffee_room/Videos/video_48,656,672,1
Coffee_room/Videos/video_42,105,121,1
Home/Videos/video (1),80,96,0
Coffee_room/Videos/video_6,129,145,1
Coffee_room/Videos/video_36,208,224,0
Coffee_room/Videos/video_50,1817,1833,1
Home/Videos/video (8),120,136,1
Coffee_room/Videos/video_12,45,61,1
Coffee_room/Videos/video_20,331,347,1
Coffee_room/Videos/video_45,102,118,1
Coffee_room/Videos/video_32,209,225,1
Coffee_room/Videos/video_2,16,32,0
Coffee_room/Videos/video_25,138,154,1
Coffee_room/Videos/video_14,96,112,0
Home/Videos/video (50),80,96,0
Coffee_room/Videos/video_51,112,128,0
Home/Videos/video (49),0,16,0
Home/Videos/video (13),144,160,0
Coffee_room/Videos/video_44,61,77,1
Coffee_room/Videos/video_28,55,71,1
Coffee_room/Videos/video_57,384,400,0
Coffee_room/Videos/video_52,84,100,1
Coffee_room/Videos/video_65,608,624,0
Home/Videos/video (51),64,80,0
Coffee_room/Videos/video_48,272,288,0
Coffee_room/Videos/video_62,32,48,0
Coffee_room/Videos/video_50,720,736,0
Home/Videos/video (10),128,144,1
Coffee_room/Videos/video_51,78,94,1
Coffee_room/Videos/video_54,160,176,1
Coffee_room/Videos/video_25,157,173,1
Coffee_room/Videos/video_69,720,736,0
Coffee_room/Videos/video_70,592,608,0
Coffee_room/Videos/video_11,373,389,1
Home/Videos/video (31),112,128,0
Coffee_room/Videos/video_11,128,144,0
Coffee_room/Videos/video_56,176,192,0
Coffee_room/Videos/video_40,271,287,1
Home/Videos/video (8),0,16,0
Coffee_room/Videos/video_68,1296,1312,0
Coffee_room/Videos/video_68,224,240,0
Home/Videos/video (60),144,160,0
Coffee_room/Videos/video_53,271,287,1
Coffee_room/Videos/video_19,109,125,1
Coffee_room/Videos/video_46,96,112,0
Home/Videos/video (52),128,144,0
Coffee_room/Videos/video_20,356,372,1
Home/Videos/video (16),128,144,0
Coffee_room/Videos/video_18,152,168,1
Coffee_room/Videos/video_28,52,68,1
Home/Videos/video (18),127,143,1
Coffee_room/Videos/video_50,1936,1952,0
Coffee_room/Videos/video_47,624,640,1
Coffee_room/Videos/video_56,308,324,1
Coffee_room/Videos/video_68,288,304,0
Coffee_room/Videos/video_48,336,352,0
Coffee_room/Videos/video_18,128,144,0
Coffee_room/Videos/video_70,400,416,0
Coffee_room/Videos/video_47,544,560,0
Home/Videos/video (11),143,159,1
Coffee_room/Videos/video_67,48,64,0
Coffee_room/Videos/video_69,1072,1088,0
Coffee_room/Videos/video_11,80,96,0
Coffee_room/Videos/video_34,208,224,0
Coffee_room/Videos/video_33,32,48,0
Home/Videos/video (10),16,32,0
Home/Videos/video (42),96,112,0
Coffee_room/Videos/video_27,32,48,0
Home/Videos/video (56),176,192,0
Coffee_room/Videos/video_5,125,141,1
Coffee_room/Videos/video_26,32,48,0
Coffee_room/Videos/video_24,208,224,1
Home/Videos/video (10),176,192,0
Coffee_room/Videos/video_60,129,145,1
Coffee_room/Videos/video_25,160,176,1
Home/Videos/video (46),192,208,0
Coffee_room/Videos/video_52,77,93,1
Coffee_room/Videos/video_29,64,80,0
Coffee_room/Videos/video_61,176,192,0
Coffee_room/Videos/video_32,64,80,0
Coffee_room/Videos/video_50,1168,1184,0
Coffee_room/Videos/video_36,816,832,0
Coffee_room/Videos/video_61,832,848,0
Home/Videos/video (3),128,144,1
Coffee_room/Videos/video_61,576,592,0
Coffee_room/Videos/video_23,207,223,1
Home/Videos/video (9),96,112,0
Home/Videos/video (50),256,272,0
Coffee_room/Videos/video_68,880,896,0
Coffee_room/Videos/video_69,272,288,0
Coffee_room/Videos/video_32,202,218,1
Home/Videos/video (1),139,155,1
Coffee_room/Videos/video_34,352,368,0
Coffee_room/Videos/video_6,80,96,0
Coffee_room/Videos/video_18,144,160,0
Coffee_room/Videos/video_66,112,128,0
Coffee_room/Videos/video_36,224,240,0
Home/Videos/video (14),32,48,0
Coffee_room/Videos/video_55,220,236,1
Home/Videos/video (51),176,192,0
Home/Videos/video (13),112,128,0
Coffee_room/Videos/video_11,370,386,1
Home/Videos/video (2),115,131,1
Coffee_room/Videos/video_57,469,485,1
Coffee_room/Videos/video_16,0,16,0
Home/Videos/video (60),16,32,0
Coffee_room/Videos/video_46,161,177,1
Home/Videos/video (10),240,256,0
Coffee_room/Videos/video_55,212,228,1
Coffee_room/Videos/video_28,16,32,0
Coffee_room/Videos/video_18,154,170,1
Home/Videos/video (11),160,176,1
Coffee_room/Videos/video_22,120,136,1
Coffee_room/Videos/video_21,160,176,0
Coffee_room/Videos/video_61,1056,1072,0
Home/Videos/video (46),80,96,0
Coffee_room/Videos/video_24,112,128,0
Home/Videos/video (51),240,256,0
Home/Videos/video (17),48,64,0
Coffee_room/Videos/video_61,160,176,0
Coffee_room/Videos/video_3,0,16,0
Coffee_room/Videos/video_35,67,83,1
Coffee_room/Videos/video_25,64,80,0
Home/Videos/video (54),144,160,0
Coffee_room/Videos/video_29,208,224,0
Home/Videos/video (30),160,176,0
Coffee_room/Videos/video_48,480,496,0
Home/Videos/video (17),16,32,0
Coffee_room/Videos/video_31,153,169,1
Coffee_room/Videos/video_17,39,55,1
Coffee_room/Videos/video_56,297,313,1
Coffee_room/Videos/video_55,224,240,1
Coffee_room/Videos/video_50,1312,1328,0
Home/Videos/video (24),96,112,0
Home/Videos/video (1),96,112,0
Coffee_room/Videos/video_34,337,353,1
Home/Videos/video (16),32,48,0
Coffee_room/Videos/video_30,64,80,0
Coffee_room/Videos/video_69,1232,1248,0
Coffee_room/Videos/video_32,205,221,1
Coffee_room/Videos/video_27,128,144,0
Coffee_room/Videos/video_68,448,464,0
Coffee_room/Videos/video_59,131,147,1
Coffee_room/Videos/video_69,128,144,0
Coffee_room/Videos/video_40,274,290,1
Coffee_room/Videos/video_33,79,95,1
Home/Videos/video (28),80,96,0
Coffee_room/Videos/video_24,201,217,1
